,Unnamed: 0,Date,Open,High,Low,Close,Volume,ExDividend,SplitRatio,AdjOpen,AdjHigh,AdjLow,AdjClose,AdjVolume,Stock
1322,569,2015-09-25,266.61,266.91,256.15,256.91,3773392.0,0.0,1.0,266.61,266.91,256.15,256.91,3773392.0,TSLA
2695,434,2015-09-25,29.66,29.71,28.905,29.13,12817501.0,0.0,1.0,29.66,29.71,28.905,29.13,12817501.0,YHOO
568,568,2015-09-25,116.44,116.69,114.02,114.71,56151926.0,0.0,1.0,112.01663992004,112.25714283982,109.6885716565,110.35235971511,56151926.0,AAPL
567,567,2015-09-28,113.85,114.57,112.44,112.44,50782189.0,0.0,1.0,109.52502967104,110.21767808003,108.16859320344,108.16859320344,50782189.0,AAPL
3448,568,2015-09-28,639.05,642.85,617.84,624.25,2361393.0,0.0,1.0,639.05,642.85,617.84,624.25,2361393.0,GOOGL
2694,433,2015-09-28,29.03,29.22,27.2,27.6,49019190.0,0.0,1.0,29.03,29.22,27.2,27.6,49019190.0,YHOO
2075,568,2015-09-28,190.12,194.73,189.285,192.39,64380.0,0.0,1.0,187.75845228028,192.31118984084,186.93382411042,190.00025580793,64380.0,COKE
1321,568,2015-09-28,257.35,259.79,246.61,248.43,4881802.0,0.0,1.0,257.35,259.79,246.61,248.43,4881802.0,TSLA
2074,567,2015-09-29,192.16,195.73,189.86,193.7,47941.0,0.0,1.0,189.77311271923,193.29876848738,187.50168183218003,191.2939838349,47941.0,COKE
3447,567,2015-09-29,625.5,634.68,618.03,622.61,2106466.0,0.0,1.0,625.5,634.68,618.03,622.61,2106466.0,GOOGL
2693,432,2015-09-29,28.58,29.23,27.85,28.26,41895407.0,0.0,1.0,28.58,29.23,27.85,28.26,41895407.0,YHOO
1320,567,2015-09-29,250.46,254.73,245.46,246.65,3703154.0,0.0,1.0,250.46,254.73,245.46,246.65,3703154.0,TSLA
566,566,2015-09-29,112.83,113.51,107.86,109.06,73365384.0,0.0,1.0,108.54377775831,109.19794570013,103.76257971294,104.91699372792,73365384.0,AAPL
2073,566,2015-09-30,195.65,199.87,192.91,193.38,113013.0,0.0,1.0,193.21976219565,197.38734408405,190.51379670413,190.97795866801,113013.0,COKE
3446,566,2015-09-30,631.83,639.31,629.15,637.2,2549938.0,0.0,1.0,631.83,639.31,629.15,637.2,2549938.0,GOOGL
565,565,2015-09-30,110.17,111.54,108.73,109.95,65041596.0,0.0,1.0,105.98482669178,107.30278269221,104.5995298738,105.77318412236,65041596.0,AAPL
2692,431,2015-09-30,28.65,29.11,28.49,28.91,17694014.0,0.0,1.0,28.65,29.11,28.49,28.91,17694014.0,YHOO
1319,566,2015-09-30,252.0,252.4,242.34,248.4,4879816.0,0.0,1.0,252.0,252.4,242.34,248.4,4879816.0,TSLA
3445,565,2015-10-01,637.94,643.84,631.115,642.0,2125315.0,0.0,1.0,637.94,643.84,631.115,642.0,2125315.0,GOOGL
2691,430,2015-10-01,28.95,29.0,28.44,28.91,14467626.0,0.0,1.0,28.95,29.0,28.44,28.91,14467626.0,YHOO
1318,565,2015-10-01,247.51,248.5,237.13,239.88,4572964.0,0.0,1.0,247.51,248.5,237.13,239.88,4572964.0,TSLA
2072,565,2015-10-01,192.81,193.34,190.58,191.0,43931.0,0.0,1.0,190.41503883948,190.93845552214,188.21273845769,188.62752148924,43931.0,COKE
564,564,2015-10-01,109.07,109.62,107.31,109.58,63929100.0,0.0,1.0,104.92661384471,105.45572026824,103.23347328941,105.41723980108,63929100.0,AAPL
3444,564,2015-10-02,638.01,658.2555,633.5,656.99,2439435.0,0.0,1.0,638.01,658.2555,633.5,656.99,2439435.0,GOOGL
2071,564,2015-10-02,190.08,195.15,188.5298,195.15,37149.0,0.0,1.0,187.71894913442,192.72597287238,186.18800471656,192.72597287238,37149.0,COKE
563,563,2015-10-02,108.01,111.0136,107.55,110.38,58019758.0,0.0,1.0,103.90688146480998,106.7963797443,103.46435609241,106.1868491444,58019758.0,AAPL
1317,564,2015-10-02,235.6,247.7,234.93,247.57,4423982.0,0.0,1.0,235.6,247.7,234.93,247.57,4423982.0,TSLA
2690,429,2015-10-02,28.62,30.71,28.43,30.71,29250543.0,0.0,1.0,28.62,30.71,28.43,30.71,29250543.0,YHOO
2070,563,2015-10-05,195.06,199.06,195.06,198.83,46868.0,0.0,1.0,192.63709079419,196.58740538036,192.63709079419,196.36026229165,46868.0,COKE
562,562,2015-10-05,109.88,111.3698,109.07,110.78,52064743.0,0.0,1.0,105.70584330482,107.13904830442,104.92661384471,106.57165381606,52064743.0,AAPL
3443,563,2015-10-05,661.6,673.0275,655.87,671.68,1898012.0,0.0,1.0,661.6,673.0275,655.87,671.68,1898012.0,GOOGL
1316,563,2015-10-05,248.84,249.84,244.13,246.15,3689865.0,0.0,1.0,248.84,249.84,244.13,246.15,3689865.0,TSLA
2689,428,2015-10-05,30.8,31.2,30.35,30.85,12883305.0,0.0,1.0,30.8,31.2,30.35,30.85,12883305.0,YHOO
2688,427,2015-10-06,30.79,31.185,30.66,30.955,10963857.0,0.0,1.0,30.79,31.185,30.66,30.955,10963857.0,YHOO
3442,562,2015-10-06,669.35,678.8,663.0823,671.64,2157409.0,0.0,1.0,669.35,678.8,663.0823,671.64,2157409.0,GOOGL
2069,562,2015-10-06,199.63,207.33,197.9127,206.69,66572.0,0.0,1.0,197.15032520888,204.75468078725,195.45435639918,204.12263045346,66572.0,COKE
1315,562,2015-10-06,240.0,243.03,235.58,241.46,5235897.0,0.0,1.0,240.0,243.03,235.58,241.46,5235897.0,TSLA
561,561,2015-10-06,110.63,111.74,109.765,111.31,48856977.0,0.0,1.0,106.42735206418,107.49518502804,105.59521196171998,107.081520006,48856977.0,AAPL
560,560,2015-10-07,111.74,111.77,109.41,110.78,46765550.0,0.0,1.0,107.49518502804,107.52404537841,105.25369781562,106.57165381606,46765550.0,AAPL
1314,561,2015-10-07,236.63,237.7,229.12,231.96,6813959.0,0.0,1.0,236.63,237.7,229.12,231.96,6813959.0,TSLA
3441,561,2015-10-07,677.4,678.74,658.11,670.0,2217672.0,0.0,1.0,677.4,678.74,658.11,670.0,2217672.0,GOOGL
2068,561,2015-10-07,206.75,220.93,205.33,217.46,128993.0,0.0,1.0,204.18188517225,218.1857503802,202.77952349417,214.7588524767,128993.0,COKE
2687,426,2015-10-07,31.31,31.99,31.21,31.87,12224842.0,0.0,1.0,31.31,31.99,31.21,31.87,12224842.0,YHOO
2686,425,2015-10-08,31.79,32.5,31.73,32.37,14245376.0,0.0,1.0,31.79,32.5,31.73,32.37,14245376.0,YHOO
3440,560,2015-10-08,669.45,671.89,654.49,667.0,1965397.0,0.0,1.0,669.45,671.89,654.49,667.0,1965397.0,GOOGL
2067,560,2015-10-08,218.07,219.95,208.0,210.87,81800.0,0.0,1.0,215.36127545109,217.21792330659,205.41635848043,208.250709196,81800.0,COKE
1313,560,2015-10-08,230.08,230.72,221.31,226.72,6133216.0,0.0,1.0,230.08,230.72,221.31,226.72,6133216.0,TSLA
559,559,2015-10-08,110.19,110.19,108.21,109.5,61979577.0,0.0,1.0,106.00406692536,106.00406692536,104.09928380064,105.34027886675,61979577.0,AAPL
3439,559,2015-10-09,667.49,674.085,662.36,671.24,1606178.0,0.0,1.0,667.49,674.085,662.36,671.24,1606178.0,GOOGL
558,558,2015-10-09,110.0,112.28,109.49,112.12,52766140.0,0.0,1.0,105.82128470632,108.01467133478,105.33065874995,107.86074946611,52766140.0,AAPL
2685,424,2015-10-09,32.35,32.69,31.99,32.52,11830351.0,0.0,1.0,32.35,32.69,31.99,32.52,11830351.0,YHOO
2066,559,2015-10-09,210.88,215.93,210.88,214.31,40852.0,0.0,1.0,208.26058498247,213.24785714749,208.26058498247,211.6479797401,40852.0,COKE
1312,559,2015-10-09,220.93,224.37,218.36,220.69,6158370.0,0.0,1.0,220.93,224.37,218.36,220.69,6158370.0,TSLA
557,557,2015-10-12,112.73,112.75,111.44,111.6,30467204.0,0.0,1.0,108.4475765904,108.46681682398,107.20658152429,107.36050339296,30467204.0,AAPL
1311,558,2015-10-12,222.99,223.0,215.27,215.58,3836303.0,0.0,1.0,222.99,223.0,215.27,215.58,3836303.0,TSLA
2065,558,2015-10-12,213.53,215.97,212.31,215.82,35980.0,0.0,1.0,210.8776683958,213.28736029336,209.67282244702,213.13922349638,35980.0,COKE
2684,423,2015-10-12,32.71,33.02,32.55,32.86,12580273.0,0.0,1.0,32.71,33.02,32.55,32.86,12580273.0,YHOO
3438,558,2015-10-12,669.19,677.98,667.24,676.43,1334225.0,0.0,1.0,669.19,677.98,667.24,676.43,1334225.0,GOOGL
2064,557,2015-10-13,215.0,218.78,214.29,214.82,41074.0,0.0,1.0,212.32940900621003,216.06245629014,211.62822816717,212.15164484983,41074.0,COKE
556,556,2015-10-13,110.82,112.45,110.68,111.79,33049256.0,0.0,1.0,106.61013428322,108.17821332023,106.47545264814,107.543285612,33049256.0,AAPL
2683,422,2015-10-13,32.56,32.825,32.32,32.34,15873827.0,0.0,1.0,32.56,32.825,32.32,32.34,15873827.0,YHOO
1310,557,2015-10-13,213.28,222.522,211.13,219.25,5171535.0,0.0,1.0,213.28,222.522,211.13,219.25,5171535.0,TSLA
3437,557,2015-10-13,674.26,688.46,673.1080000000001,683.17,2122338.0,0.0,1.0,674.26,688.46,673.1080000000001,683.17,2122338.0,GOOGL
2063,556,2015-10-14,215.82,216.0,211.01,211.63,34545.0,0.0,1.0,213.13922349638,213.31698765275,208.38897020652,209.00126896737,34545.0,COKE
555,555,2015-10-14,111.29,111.52,109.56,110.21,44462449.0,0.0,1.0,107.06227977241998,107.28354245863,105.39799956749,106.02330715894,44462449.0,AAPL
1309,556,2015-10-14,220.67,220.95,215.43,216.88,3104446.0,0.0,1.0,220.67,220.95,215.43,216.88,3104446.0,TSLA
2682,421,2015-10-14,32.28,32.49,31.77,32.09,11282844.0,0.0,1.0,32.28,32.49,31.77,32.09,11282844.0,YHOO
3436,556,2015-10-14,683.73,690.04,678.9,680.41,1564582.0,0.0,1.0,683.73,690.04,678.9,680.41,1564582.0,GOOGL
554,554,2015-10-15,110.93,112.1,110.49,111.86,37673452.0,0.0,1.0,106.71595556793,107.84150923253,106.2926704291,107.61062642954,37673452.0,AAPL
1308,555,2015-10-15,216.43,221.73,213.7,221.31,2844233.0,0.0,1.0,216.43,221.73,213.7,221.31,2844233.0,TSLA
2062,555,2015-10-15,212.63,213.2946,210.07,212.57,24821.0,0.0,1.0,209.98884761391,210.6451923824,207.46064627877,209.92959289512,24821.0,COKE
2681,420,2015-10-15,32.42,33.49,32.4,33.48,19403801.0,0.0,1.0,32.42,33.49,32.4,33.48,19403801.0,YHOO
3435,555,2015-10-15,685.25,694.16,684.39,693.02,2357829.0,0.0,1.0,685.25,694.16,684.39,693.02,2357829.0,GOOGL
3434,554,2015-10-16,695.4,696.22,689.1,695.32,1815759.0,0.0,1.0,695.4,696.22,689.1,695.32,1815759.0,GOOGL
1307,554,2015-10-16,223.04,230.4805,222.87,227.01,4334493.0,0.0,1.0,223.04,230.4805,222.87,227.01,4334493.0,TSLA
2061,554,2015-10-16,213.57,213.73,211.42,212.0,44430.0,0.0,1.0,210.91717154166,211.07518412511,208.7938774516,209.36667306659,44430.0,COKE
2680,419,2015-10-16,33.64,33.86,33.16,33.37,12498907.0,0.0,1.0,33.64,33.86,33.16,33.37,12498907.0,YHOO
553,553,2015-10-16,111.78,112.0,110.53,111.04,39232609.0,0.0,1.0,107.5336654952,107.74530806462,106.33115089627,106.82177685263,39232609.0,AAPL
1306,553,2015-10-19,226.5,231.15,224.94,228.1,2507895.0,0.0,1.0,226.5,231.15,224.94,228.1,2507895.0,TSLA
2679,418,2015-10-19,33.26,33.63,33.18,33.5,10856512.0,0.0,1.0,33.26,33.63,33.18,33.5,10856512.0,YHOO
3433,553,2015-10-19,694.0,700.2397,692.21,699.95,1508585.0,0.0,1.0,694.0,700.2397,692.21,699.95,1508585.0,GOOGL
552,552,2015-10-19,110.8,111.75,110.11,111.73,29759153.0,0.0,1.0,106.59089404964,107.50480514483,105.92710599103,107.48556491125,29759153.0,AAPL
2060,553,2015-10-19,213.14,215.008,211.7073,212.55,52162.0,0.0,1.0,210.49251272365,212.33730963538,209.07760879675,209.90984132219,52162.0,COKE
2678,417,2015-10-20,33.49,33.59,32.77,32.83,19349173.0,0.0,1.0,33.49,33.59,32.77,32.83,19349173.0,YHOO
3432,552,2015-10-20,697.89,698.0,673.68,680.0,2621719.0,0.0,1.0,697.89,698.0,673.68,680.0,2621719.0,GOOGL
551,551,2015-10-20,111.34,114.17,110.82,113.77,48967763.0,0.0,1.0,107.11038035638,109.83287340837,106.61013428322,109.44806873671,48967763.0,AAPL
2059,552,2015-10-20,211.55,214.39,210.73,214.39,30539.0,0.0,1.0,208.92226267565,211.72698603182,208.11244818548,211.72698603182,30539.0,COKE
1305,552,2015-10-20,227.72,228.6,202.0,213.03,14900047.0,0.0,1.0,227.72,228.6,202.0,213.03,14900047.0,TSLA
550,550,2015-10-21,114.0,115.58,113.7,113.76,42326974.0,0.0,1.0,109.66933142291,111.18930987597,109.38072791917,109.43844861991998,42326974.0,AAPL
2058,551,2015-10-21,214.66,214.66,210.59,211.2,27932.0,0.0,1.0,211.99363226639,211.99363226639,207.97418717497,208.57661014936,27932.0,COKE
1304,551,2015-10-21,211.99,214.81,208.8,210.09,4183471.0,0.0,1.0,211.99,214.81,208.8,210.09,4183471.0,TSLA
2677,416,2015-10-21,32.06,32.43,31.01,31.12,30436499.0,0.0,1.0,32.06,32.43,31.01,31.12,30436499.0,YHOO
3431,551,2015-10-21,683.21,684.9,670.7,671.8,1608436.0,0.0,1.0,683.21,684.9,670.7,671.8,1608436.0,GOOGL
549,549,2015-10-22,114.33,115.5,114.1,115.5,41654089.0,0.0,1.0,109.98679527703,111.11234894164,109.76553259083,111.11234894164,41654089.0,AAPL
1303,550,2015-10-22,211.56,215.75,209.4,211.72,2825159.0,0.0,1.0,211.56,215.75,209.4,211.72,2825159.0,TSLA
2057,550,2015-10-22,212.0,213.72,210.551,212.63,38237.0,0.0,1.0,209.36667306659,211.06530833864,207.93567160775,209.98884761391,38237.0,COKE
3430,550,2015-10-22,675.44,688.0499,671.7,681.14,4431595.0,0.0,1.0,675.44,688.0499,671.7,681.14,4431595.0,GOOGL
2676,415,2015-10-22,31.26,31.9,31.21,31.67,18501164.0,0.0,1.0,31.26,31.9,31.21,31.67,18501164.0,YHOO
2056,549,2015-10-23,214.75,214.75,210.8807,212.56,35676.0,0.0,1.0,212.08251434458,212.08251434458,208.26127628752,209.91971710865,35676.0,COKE
2675,414,2015-10-23,32.65,33.36,32.24,33.17,24308632.0,0.0,1.0,32.65,33.36,32.24,33.17,24308632.0,YHOO
1302,549,2015-10-23,215.0,215.35,207.69,209.09,4235462.0,0.0,1.0,215.0,215.35,207.69,209.09,4235462.0,TSLA
548,548,2015-10-23,116.7,119.228,116.33,119.08,59366914.0,0.0,1.0,112.26676295661,114.6987284815,111.91081863533,114.55635075299,59366914.0,AAPL
3429,549,2015-10-23,750.06,752.5,717.94,719.33,6336319.0,0.0,1.0,750.06,752.5,717.94,719.33,6336319.0,GOOGL
2055,548,2015-10-26,212.95,213.145,208.11,208.55,64116.0,0.0,1.0,210.30487278080005,210.49745061688,205.52499213155,205.95952673603,64116.0,COKE
2674,413,2015-10-26,33.13,33.49,33.0,33.4,15810254.0,0.0,1.0,33.13,33.49,33.0,33.4,15810254.0,YHOO
1301,548,2015-10-26,211.38,215.88,210.0,215.26,3391438.0,0.0,1.0,211.38,215.88,210.0,215.26,3391438.0,TSLA
3428,548,2015-10-26,720.02,734.95,720.02,731.12,2438847.0,0.0,1.0,720.02,734.95,720.02,731.12,2438847.0,GOOGL
547,547,2015-10-26,118.08,118.13,114.92,115.28,66333781.0,0.0,1.0,113.59433907384,113.6424396578,110.55438216773,110.90070637222,66333781.0,AAPL
546,546,2015-10-27,115.4,116.54,113.99,114.55,69884400.0,0.0,1.0,111.01614777372,112.11284108795,109.65971130612,110.19843784645,69884400.0,AAPL
3427,547,2015-10-27,726.57,735.9642,724.135,732.82,1938916.0,0.0,1.0,726.57,735.9642,724.135,732.82,1938916.0,GOOGL
1300,547,2015-10-27,214.84,217.1,207.51,210.35,3519449.0,0.0,1.0,214.84,217.1,207.51,210.35,3519449.0,TSLA
2673,412,2015-10-27,34.97,35.47,33.88,34.3,26380851.0,0.0,1.0,34.97,35.47,33.88,34.3,26380851.0,YHOO
2054,547,2015-10-27,209.27,211.18,208.04,208.04,61417.0,0.0,1.0,206.67058336153,208.55685857643,205.45586162629,205.45586162629,61417.0,COKE
1299,546,2015-10-28,211.31,213.45,208.3,212.96,2728593.0,0.0,1.0,211.31,213.45,208.3,212.96,2728593.0,TSLA
2672,411,2015-10-28,34.3,35.27,34.3,35.185,15174273.0,0.0,1.0,34.3,35.27,34.3,35.185,15174273.0,YHOO
545,545,2015-10-28,116.93,119.3,116.06,119.27,85551352.0,0.0,1.0,112.48802564282,114.7679933224,111.65107548196,114.73913297203,85551352.0,AAPL
2053,546,2015-10-28,208.79,216.47,208.17,214.73,68942.0,0.25,1.0,206.43661051318,214.03004491493,205.82359888179,212.30965743328,68942.0,COKE
3426,546,2015-10-28,733.0,737.37,727.27,736.92,1980154.0,0.0,1.0,733.0,737.37,727.27,736.92,1980154.0,GOOGL
1298,545,2015-10-29,211.75,213.7481,210.64,211.63,1805032.0,0.0,1.0,211.75,213.7481,210.64,211.63,1805032.0,TSLA
544,544,2015-10-29,118.7,120.69,118.27,120.53,51227334.0,0.0,1.0,114.19078631491,116.10518955642,113.77712129288,115.95126768775,51227334.0,AAPL
2052,545,2015-10-29,215.0,217.13,212.11,213.07,35252.0,0.0,1.0,212.57661411147,214.68260568383,209.71918892643,210.66836822665,35252.0,COKE
2671,410,2015-10-29,34.87,35.15,34.7,35.05,10796190.0,0.0,1.0,34.87,35.15,34.7,35.05,10796190.0,YHOO
3425,545,2015-10-29,736.63,746.79,735.16,744.85,1825957.0,0.0,1.0,736.63,746.79,735.16,744.85,1825957.0,GOOGL
543,543,2015-10-30,120.99,121.22,119.45,119.5,49365254.0,0.0,1.0,116.39379306016,116.61505574636,114.91229507427,114.96039565823,49365254.0,AAPL
2051,544,2015-10-30,215.0,215.02,210.38,211.21,57704.0,0.0,1.0,212.57661411147,212.59638868022,208.00868872917,208.82933333248,57704.0,COKE
3424,544,2015-10-30,745.56,746.31,736.53,737.39,1999161.0,0.0,1.0,745.56,746.31,736.53,737.39,1999161.0,GOOGL
2670,409,2015-10-30,35.14,35.7,35.05,35.62,17418895.0,0.0,1.0,35.14,35.7,35.05,35.62,17418895.0,YHOO
1297,544,2015-10-30,210.4,211.63,203.89,206.93,4438901.0,0.0,1.0,210.4,211.63,203.89,206.93,4438901.0,TSLA
2669,408,2015-11-02,35.46,35.48,35.07,35.27,15206693.0,0.0,1.0,35.46,35.48,35.07,35.27,15206693.0,YHOO
542,542,2015-11-02,119.87,121.36,119.61,121.18,32203267.0,0.0,1.0,115.31633997951,116.74973738145,115.06621694294,116.5765752792,32203267.0,AAPL
3423,543,2015-11-02,737.88,748.18,731.45,747.74,1995708.0,0.0,1.0,737.88,748.18,731.45,747.74,1995708.0,GOOGL
2050,543,2015-11-02,210.29,213.3557,208.845,209.97,38800.0,0.0,1.0,207.91970316977,210.95084794131,206.49099057725,207.6033100697,38800.0,COKE
1296,543,2015-11-02,208.92,215.8,207.22,213.79,3927944.0,0.0,1.0,208.92,215.8,207.22,213.79,3927944.0,TSLA
3422,542,2015-11-03,745.43,751.698,741.16,748.82,1815300.0,0.0,1.0,745.43,751.698,741.16,748.82,1815300.0,GOOGL
2049,542,2015-11-03,207.75,208.94,202.0,207.42,59694.0,0.0,1.0,205.40833293794,206.58491977884,199.72314442101,205.08205255349,59694.0,COKE
541,541,2015-11-03,120.79,123.49,120.7,122.57,45518976.0,0.0,1.0,116.20139072433,118.79882225803,116.11480967321,117.91377151321,45518976.0,AAPL
2668,407,2015-11-03,35.15,35.34,34.65,34.72,12394280.0,0.0,1.0,35.15,35.34,34.65,34.72,12394280.0,YHOO
1295,542,2015-11-03,213.85,214.44,207.75,208.35,8332486.0,0.0,1.0,213.85,214.44,207.75,208.35,8332486.0,TSLA
2048,541,2015-11-04,201.0,204.0,175.0,176.36,149201.0,0.0,1.0,198.73441598328,201.70060129646,173.02747660236,174.37214727767,149201.0,COKE
3421,541,2015-11-04,749.9,759.9,749.2,755.31,2091999.0,0.0,1.0,749.9,759.9,749.2,755.31,2091999.0,GOOGL
2667,406,2015-11-04,34.89,35.24,34.75,35.07,17501813.0,0.0,1.0,34.89,35.24,34.75,35.07,17501813.0,YHOO
540,540,2015-11-04,123.13,123.82,121.62,122.0,44886050.0,0.0,1.0,118.45249805353998,119.11628611215,116.99986041802,117.3654248561,44886050.0,AAPL
1294,541,2015-11-04,227.0,232.74,225.2,231.63,12726366.0,0.0,1.0,227.0,232.74,225.2,231.63,12726366.0,TSLA
2666,405,2015-11-05,35.02,35.3,34.16,35.12,15679054.0,0.0,1.0,35.02,35.3,34.16,35.12,15679054.0,YHOO
3420,540,2015-11-05,758.81,766.35,757.47,760.67,2274314.0,0.0,1.0,758.81,766.35,757.47,760.67,2274314.0,GOOGL
2047,540,2015-11-05,176.0,189.03,176.0,185.6,86788.0,0.0,1.0,174.01620504009,186.89933658368,174.01620504009,183.50799804227,86788.0,COKE
1293,540,2015-11-05,230.58,234.5843,229.19,231.77,4496843.0,0.0,1.0,230.58,234.5843,229.19,231.77,4496843.0,TSLA
539,539,2015-11-05,121.85,122.69,120.18,120.92,39552680.0,0.52,1.0,117.72521658764,118.53678147836,116.111748293,116.82669831578,39552680.0,AAPL
1292,539,2015-11-06,230.7,233.359,229.5,232.36,2445293.0,0.0,1.0,230.7,233.359,229.5,232.36,2445293.0,TSLA
2665,404,2015-11-06,34.94,35.2001,33.46,34.2,16608581.0,0.0,1.0,34.94,35.2001,33.46,34.2,16608581.0,YHOO
3419,539,2015-11-06,759.39,763.0219999999999,755.03,761.6,1677199.0,0.0,1.0,759.39,763.0219999999999,755.03,761.6,1677199.0,GOOGL
2046,539,2015-11-06,185.33,189.18,185.0,188.95,37908.0,0.0,1.0,183.24104136409,187.04764584934,182.91476097964,186.82023830866,37908.0,COKE
538,538,2015-11-06,121.11,121.81,120.62,121.06,33042283.0,0.0,1.0,117.01026656487,117.68657064046002,116.53685371195,116.9619591309,33042283.0,AAPL
1291,538,2015-11-09,232.99,232.99,224.31,225.33,3850860.0,0.0,1.0,232.99,232.99,224.31,225.33,3850860.0,TSLA
2045,538,2015-11-09,185.55,188.68,182.1,182.76,43094.0,0.0,1.0,183.45856162039,186.55328163047,180.04744851022,180.70000927912,43094.0,COKE
2664,403,2015-11-09,34.07,34.08,33.075,33.68,13645458.0,0.0,1.0,34.07,34.08,33.075,33.68,13645458.0,YHOO
537,537,2015-11-09,120.96,121.81,120.05,120.57,33871405.0,0.0,1.0,116.86534426295,117.68657064046002,115.98614896468,116.48854627798,33871405.0,AAPL
3418,538,2015-11-09,758.52,763.3,749.11,754.77,1776861.0,0.0,1.0,758.52,763.3,749.11,754.77,1776861.0,GOOGL
3417,537,2015-11-10,753.48,760.6,748.41,758.26,1489929.0,0.0,1.0,753.48,760.6,748.41,758.26,1489929.0,GOOGL
2044,537,2015-11-10,181.63,185.5924,179.71,180.32,46389.0,0.0,1.0,179.58274614449,183.50048370614,177.68438754406003,178.28751189106998,46389.0,COKE
536,536,2015-11-10,116.9,118.07,116.061,116.77,59127931.0,0.0,1.0,112.9427806245,114.07317457942,112.13218188246,112.81718129617,59127931.0,AAPL
2663,402,2015-11-10,33.45,34.13,33.26,33.99,11510965.0,0.0,1.0,33.45,34.13,33.26,33.99,11510965.0,YHOO
1290,537,2015-11-10,223.48,223.7,216.08,216.5,4617007.0,0.0,1.0,223.48,223.7,216.08,216.5,4617007.0,TSLA
1289,536,2015-11-11,217.77,219.48,213.63,219.08,3347806.0,0.0,1.0,217.77,219.48,213.63,219.08,3347806.0,TSLA
3416,536,2015-11-11,762.38,769.08,759.75,765.25,2095922.0,0.0,1.0,762.38,769.08,759.75,765.25,2095922.0,GOOGL
2043,536,2015-11-11,180.7,186.2192,180.49,184.36,52953.0,0.0,1.0,178.66322869741,184.12021869091,178.45559572548,182.28197477949,52953.0,COKE
535,535,2015-11-11,116.37,117.42,115.21,116.11,45217971.0,0.0,1.0,112.4307218244,113.4451779378,111.30998935627,112.17952316775,45217971.0,AAPL
2662,401,2015-11-11,34.21,34.23,33.025,33.38,11806896.0,0.0,1.0,34.21,34.23,33.025,33.38,11806896.0,YHOO
3415,535,2015-11-12,760.18,765.799,755.86,756.53,1772555.0,0.0,1.0,760.18,765.799,755.86,756.53,1772555.0,GOOGL
534,534,2015-11-12,116.26,116.82,115.65,115.72,32525579.0,0.0,1.0,112.32444546967,112.86548873014,111.73509477522,111.80272518278,32525579.0,AAPL
2042,535,2015-11-12,183.48,184.39,175.01,176.61,44981.0,0.0,1.0,181.41189375429,182.31163663262,173.03736388673,174.61932938709998,44981.0,COKE
1288,535,2015-11-12,217.85,219.0,212.66,212.94,2915900.0,0.0,1.0,217.85,219.0,212.66,212.94,2915900.0,TSLA
2661,400,2015-11-12,33.2,33.845,33.13,33.23,14273138.0,0.0,1.0,33.2,33.845,33.13,33.23,14273138.0,YHOO
533,533,2015-11-13,115.2,115.57,112.27,112.34,45812403.0,0.0,1.0,111.30032786948,111.65780288087,108.46951223877,108.53714264633,45812403.0,AAPL
1287,534,2015-11-13,212.95,212.99,206.52,207.19,3430327.0,0.0,1.0,212.95,212.99,206.52,207.19,3430327.0,TSLA
3414,534,2015-11-13,754.04,755.33,739.47,740.07,2409363.0,0.0,1.0,754.04,755.33,739.47,740.07,2409363.0,GOOGL
2041,534,2015-11-13,176.5,180.1841,176.28,176.78,26939.0,0.0,1.0,174.51056925895,178.15314369638,174.29304900265,174.78741322151,26939.0,COKE
2660,399,2015-11-13,32.78,33.04,32.17,32.19,11063301.0,0.0,1.0,32.78,33.04,32.17,32.19,11063301.0,YHOO
3413,533,2015-11-16,740.21,751.71,734.33,750.42,2535198.0,0.0,1.0,740.21,751.71,734.33,750.42,2535198.0,GOOGL
2659,398,2015-11-16,32.23,32.99,32.12,32.945,11087829.0,0.0,1.0,32.23,32.99,32.12,32.945,11087829.0,YHOO
1286,533,2015-11-16,206.09,214.98,205.8,214.31,2925395.0,0.0,1.0,206.09,214.98,205.8,214.31,2925395.0,TSLA
532,532,2015-11-16,111.38,114.24,111.0,114.175,38106701.0,0.0,1.0,107.60963991409,110.37282513723,107.24250341591,110.31002547307,38106701.0,AAPL
